https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/28-SOIC_tmb.jpg,http://www.zilog.com/docs/modem/ps0010.pdf,Z0220516SSC1961-ND,Z0220516SSC1961,Zilog,IC MODEM CTRL 86E34 28-SOIC,0,Obsolete,-,Tube,-,Obsolete
https://media.digikey.com/Photos/Silicon%20Labs%20Photos/MFG_336;-16SOIC-7.5;-S;-16_tmb.jpg,http://www.silabs.com/documents/public/data-sheets/Si2457-34-15-04D.pdf,SI2457-C-FSR-ND,SI2457-C-FSR,Silicon Labs,IC ISOMODEM SYSTEM-SIDE 16SOIC,0,$17.07434,-,Tape & Reel (TR)  Alternate Packaging,ISOmodem®,Not For New Designs
https://media.digikey.com/Renders/Zilog%20Renders/44LQFP_tmb.jpg,http://www.zilog.com/docs/modem/ps0019.pdf,Z0221524AECR50A5-ND,Z0221524AECR50A5,Zilog,IC MODEM CONTROLLER 44-LQFP,0,Obsolete,-,Tray,-,Obsolete
