https://media.digikey.com/Renders/Texas%20Instr%20Renders/14-DIP_tmb.jpg,http://www.ti.com/lit/ds/symlink/sn74ls51.pdf,296-34006-5-ND,SN74LS51N,Texas Instruments,IC 2-IN AND-OR-INV GATE 14-DIP,1  733 - Immediate,$1.35000,1,Tube,74LS,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/14-DIP_tmb.jpg,http://www.ti.com/lit/ds/symlink/sn74ls51.pdf,296-3873-5-ND,SN74S51N,Texas Instruments,IC DUAL AND-OR-INVERT GATE 14DIP,10  000 - Factory Stock,$1.14400,450  Non-Stock,Tube  Alternate Packaging,74S,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/8-SOIC_tmb.jpg,http://www.onsemi.com/pub/Collateral/MC10EL07-D.PDF,MC100EL07DR2G-ND,MC100EL07DR2G,ON Semiconductor,IC GATE XOR/XNOR ECL 2INP 8-SOIC,7  500 - Factory Stock,$2.99250,2  500  Non-Stock,Tape & Reel (TR),100EL,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/488;966-01;F  M  DM2;16_tmb.jpg,http://www.onsemi.com/pub/Collateral/MC10H105-D.PDF,MC10H105M-ND,MC10H105M,ON Semiconductor,IC GATE OR/NOR 3INPUT 16SOEIAJ,0,Obsolete,-,Tube,10H,Obsolete
https://media.digikey.com/Renders/On%20Semi%20Renders/488;966-01;F  M  DM2;16_tmb.jpg,https://media.digikey.com/pdf/Data%20Sheets/ON%20Semiconductor%20PDFs/MC10H109-D.pdf,MC10H109M-ND,MC10H109M,ON Semiconductor,IC GATE OR/NOR DUAL 4-5 16SOEIAJ,0,Obsolete,-,Tube,10H,Obsolete
https://media.digikey.com/Renders/Texas%20Instr%20Renders/296;4040047-5;D;14_tmb.jpg,http://www.ti.com/lit/ds/symlink/sn74ls51.pdf,296-28985-2-ND,SN74LS51DR,Texas Instruments,IC GATE AND-OR INV 3-INP 14SOIC,0  Standard Lead Time 6 Weeks,$0.52220,2  500,Tape & Reel (TR)  Alternate Packaging,74LS,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/296;4093553-4;DCK;6_tmb.jpg,http://www.ti.com/lit/ds/symlink/sn74lvc1g57.pdf,296-15575-2-ND,SN74LVC1G57DCKR,Texas Instruments,IC MULT-FUNCTION GATE SC70-6,36  000 - Immediate,$0.10230,3  000,Tape & Reel (TR)  Alternate Packaging,74LVC,Active
