https://media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_DEV-13116_tmb.jpg,https://media.digikey.com/pdf/Data%20Sheets/Sparkfun%20PDFs/DEV-13116_Web.pdf,1568-1544-ND,DEV-13116,SparkFun Electronics,SPARKFUN SPECTRUM SHIELD,27 - Immediate,$24.95000,1,SPECTRUM,Active,Arduino
https://media.digikey.com/Photos/Sparkfun%20Elec%20%20Photos/MFG_DEV-12660_tmb.jpg,https://github.com/sparkfun/MP3_Player_Shield/tree/V_1.5,1568-1507-ND,DEV-12660,SparkFun Electronics,SPARKFUN MP3 PLAYER SHIELD,57 - Immediate,$25.00000,1,-,Active,Arduino
