https://media.digikey.com/Renders/Atmel%20Renders/217-LFBGA_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589798,AT91SAM9G25-CU-ND,AT91SAM9G25-CU,Microchip Technology,IC MCU 32BIT 64KB ROM 217BGA,443 - Immediate,$7.80000,1,Tray  Alternate Packaging,SAM9G,Active
https://media.digikey.com/Renders/Atmel%20Renders/324-TFBGA-Pkg_tmb.jpg,https://media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/SAM9G45.pdf,AT91SAM9G45B-CU-ND,AT91SAM9G45B-CU,Microchip Technology,IC MCU 32BIT 64KB ROM 324TFBGA,0,Active,-,Tray,SAM9G,Active
https://media.digikey.com/Renders/Atmel%20Renders/324-TFBGA-Pkg_tmb.jpg,https://media.digikey.com/pdf/Data%20Sheets/Atmel%20PDFs/SAM9G45.pdf,AT91SAM9G45C-CU-999TR-ND,AT91SAM9G45C-CU-999,Microchip Technology,IC MCU 32BIT 64KB ROM 324TFBGA,4  000 - Immediate,$10.49572,500,Tape & Reel (TR)  Alternate Packaging,SAM9G,Active
https://media.digikey.com/Renders/Atmel%20Renders/217-LFBGA_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589801,AT91SAM9X35-CU-ND,AT91SAM9X35-CU,Microchip Technology,IC MCU 32BIT 64KB ROM 217BGA,277 - Immediate,$9.00000,1,Tray  Alternate Packaging,SAM9X,Active
https://media.digikey.com/Renders/Atmel%20Renders/313;289LFBGA-1.4-14x14;;289_tmb.jpg,http://www.microchip.com/mymicrochip/filehandler.aspx?ddocname=en589819,1611-ATSAMA5D41A-CURCT-ND,ATSAMA5D41A-CUR,Microchip Technology,IC MCU 32BIT 128KB ROM 289LFBGA,271 - Immediate,$5.11000,-,Cut Tape (CT),SAMA5D4,Last Time Buy
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/100-LQFP_tmb.jpg,http://www.nxp.com/assets/documents/data/en/data-sheets/MC68LC302.pdf,MC68LC302PU16CT-ND,MC68LC302PU16CT,NXP USA Inc.,IC MPU M683XX 16MHZ 100LQFP,0,Obsolete,-,Tray,M683xx,Obsolete
https://media.digikey.com/photos/Freescale%20Photos/MFG_MPC860%20SERIES_tmb.jpg,http://www.nxp.com/assets/documents/data/en/data-sheets/MPC860EC.pdf,MPC860PZQ80D4R2-ND,MPC860PZQ80D4R2,NXP USA Inc.,IC MPU MPC8XX 80MHZ 357BGA,0,$105.40250,-,Tape & Reel (TR)  Alternate Packaging,MPC8xx,Not For New Designs
https://media.digikey.com/Renders/Texas%20Instr%20Renders/361-PBGA-ZWT_tmb.jpg,http://www.ti.com/lit/ds/symlink/omap-l132.pdf,296-42783-ND,OMAPL132EZWTA2,Texas Instruments,IC MPU OMAP-L1X 200MHZ 361NFBGA,1  936 - Immediate,$20.73000,1,Tray  Alternate Packaging,OMAP-L1x,Active
https://media.digikey.com/photos/Freescale%20Photos/MC68360AI25L_tmb.JPG,http://www.nxp.com/assets/documents/data/en/data-sheets/MC68360.pdf,MC68EN360AI33L-ND,MC68EN360AI33L,NXP USA Inc.,IC MPU M683XX 33MHZ 240FQFP,0,$100.60667,-,Tray,M683xx,Not For New Designs
