https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-TSSOP_tmb.jpg,http://ams.com/documents/20143/36005/AS5047P_DS000324_2-00.pdf,AS5047P-ATSMTR-ND,AS5047P-ATSM,ams,IC ENCODER ROTARY 14TSSOP,0  Standard Lead Time 40 Weeks,$6.43500,500,-,Active,Magnetic
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/14-TSSOP_tmb.jpg,http://ams.com/documents/20143/36005/AS5047P_DS000324_2-00.pdf,AS5047P-ATSMTR-ND,AS5047P-ATSM,ams,IC ENCODER ROTARY 14TSSOP,0  Standard Lead Time 40 Weeks,$6.43500,500,-,Active,Magnetic
