https://media.digikey.com/Renders/Texas%20Instr%20Renders/16-SOIC_tmb.jpg,http://www.ti.com/lit/ds/symlink/sn74ls628.pdf,296-34014-5-ND,SN74LS629D,Texas Instruments,IC OSC DUAL VCO 20MHZ 16-SOIC,5 - Immediate  2  880 - Factory Stock,$6.34000,1,Tube,74LS,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/8-SOIC_tmb.jpg,http://www.onsemi.com/pub/Collateral/MC100EL1648-D.PDF,MC100EL1648DGOS-ND,MC100EL1648DG,ON Semiconductor,IC OSC VCO 1.1GHZ 8SOIC,272 - Immediate  8  624 - Factory Stock,$11.65000,1,Tube,100EL,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DIP16_SOT38-1%20Pkg_tmb.jpg,http://www.ti.com/lit/ds/symlink/cd4536b.pdf,296-3534-5-ND,CD4536BE,Texas Instruments,IC OSC PROG TIMER 5MHZ 16DIP,1  156 - Immediate,$0.56000,1,Tube  Alternate Packaging,-,Active
