https://media.digikey.com/Renders/Diodes%20Renders/31;%20SOD-123;%20;%202_tmb.jpg,https://www.diodes.com/assets/Datasheets/ds18010.pdf,MMSZ5246B-FDITR-ND,MMSZ5246B-7-F,Diodes Incorporated,DIODE ZENER 16V 500MW SOD123,0,$0.03968,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/On%20Semi%20Renders/SOD-123_425_tmb.jpg,http://www.onsemi.com/pub/Collateral/MMSZ5221BT1-D.PDF,MMSZ5260BT1GOSTR-ND,MMSZ5260BT1G,ON Semiconductor,DIODE ZENER 43V 500MW SOD123,0  Standard Lead Time 40 Weeks,$0.04178,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/SOT-23-3%20PKG_tmb.jpg,http://www.nxp.com/documents/data_sheet/PZM_N_SERIES.pdf,PZM4.3NB2  115-ND,PZM4.3NB2  115,NXP USA Inc.,DIODE ZENER 4.3V 300MW SMT3,0,Obsolete,-,Tape & Reel (TR),-,Obsolete
https://media.digikey.com/Renders/On%20Semi%20Renders/DO-214AA_SMB403C_tmb.jpg,https://www.onsemi.com/pub/Collateral/1SMB5913BT3-D.PDF,SZ1SMB5918BT3GOSTR-ND,SZ1SMB5918BT3G,ON Semiconductor,DIODE ZENER 5.1V 3W SMB,0  Standard Lead Time 34 Weeks,$0.25121,2  500,Tape & Reel (TR)  Alternate Packaging,Automotive   AEC-Q101,Active
https://media.digikey.com/Photos/Vishay%20Semiconductors/SOD-80%20MiniMELF_tmb.jpg,http://www.vishay.com/docs/84122/tzm.pdf,TZMB3V3-GS08GITR-ND,TZMB3V3-GS08,Vishay Semiconductor Diodes Division,DIODE ZENER 3.3V 500MW SOD80,12  500 - Immediate,$0.04588,2  500,Tape & Reel (TR)  Alternate Packaging,Automotive   AEC-Q101,Active
https://media.digikey.com/Photos/Vishay%20Semiconductors/SOD-80%20MiniMELF_tmb.jpg,http://www.vishay.com/docs/84122/tzm.pdf,TZMC3V0-GS08GITR-ND,TZMC3V0-GS08,Vishay Semiconductor Diodes Division,DIODE ZENER 3V 500MW SOD80,10  000 - Immediate,$0.03748,2  500,Tape & Reel (TR)  Alternate Packaging,Automotive   AEC-Q101,Active
https://media.digikey.com/Photos/Vishay%20Semiconductors/SOD-80%20MiniMELF_tmb.jpg,http://www.vishay.com/docs/84122/tzm.pdf,TZMC47-GS08GITR-ND,TZMC47-GS08,Vishay Semiconductor Diodes Division,DIODE ZENER 47V 500MW SOD80,10  000 - Immediate,$0.03748,2  500,Tape & Reel (TR)  Alternate Packaging,Automotive   AEC-Q101,Active
https://media.digikey.com/renders/Rohm%20Renders/SC-90_UMD2_tmb.jpg,http://www.rohm.com/web/global/datasheet/UDZS5.1B,UDZSTE-175.1BTR-ND,UDZSTE-175.1B,Rohm Semiconductor,DIODE ZENER 5.1V 200MW UMD2,492  000 - Immediate,$0.05824,-,Tape & Reel (TR)  Alternate Packaging,-,Not For New Designs
https://media.digikey.com/Renders/Nexperia/1727;SOD123;;2_tmb.jpg,https://assets.nexperia.com/documents/data-sheet/BZT52-B_SER.pdf,BZT52-B3V0J-ND,BZT52-B3V0J,Nexperia USA Inc.,DIODE ZENER 3.0V 590MW SOD123,0  Standard Lead Time 13 Weeks,$0.03124,10  000  Non-Stock,-,Automotive   AEC-Q101,Active
https://media.digikey.com/Photos/Taiwan%20Semi%20photos/MFG_DO-219AB_tmb.jpg,http://www.taiwansemi.com/products/datasheet/BZD27C%20SERIES_Z1706.pdf,BZD27C11PRVGTR-ND,BZD27C11P RVG,Taiwan Semiconductor Corporation,DIODE ZENER 11V 1W SUB SMA,6  000 - Immediate,$0.10886,3  000,Tape & Reel (TR),-,Active
