https://media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA_tmb.jpg,http://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,TBU-CA065-100-WHTR-ND,TBU-CA065-100-WH,Bourns Inc.,SURGE SUPP TBU 100MA 650VIMP SMD,12  000 - Immediate,$0.77963,3  000,Tape & Reel (TR)  Alternate Packaging,TBU®,Active
https://media.digikey.com/Photos/Bourns%20Photos/MFG_TBU-CA_tmb.jpg,http://www.bourns.com/docs/Product-Datasheets/TBU-CA.pdf,TBU-CA085-200-WHTR-ND,TBU-CA085-200-WH,Bourns Inc.,SURGE SUPP TBU 200MA 850VIMP SMD,12  000 - Immediate,$0.77963,3  000,Tape & Reel (TR)  Alternate Packaging,TBU®,Active
