https://media.digikey.com/Renders/Linear%20Tech%20Renders/161;05-08-1668;MS;12_tmb.jpg,http://www.linear.com/docs/26584,LTC4352IMS#PBF-ND,LTC4352IMS#PBF,Linear Technology/Analog Devices,IC OR CTRLR N+1 12MSOP,99 - Immediate,$6.33000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1660;-MS  -MS8;-8_tmb.jpg,http://www.linear.com/docs/25299,LTC4357IMS8#PBF-ND,LTC4357IMS8#PBF,Linear Technology/Analog Devices,IC OR CTRLR N+1 8MSOP,0  Standard Lead Time 8 Weeks,$4.18000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Linear%20Tech%20Renders/161;-05-08-1636;-S  -S6;-6_tmb.jpg,http://www.linear.com/docs/1527,LTC4412ES6#TRMPBFTR-ND,LTC4412ES6#TRMPBF,Linear Technology/Analog Devices,IC OR CTRLR SRC SELECT TSOT23-6,4  500 - Immediate,$1.62180,500,Tape & Reel (TR)  Alternate Packaging,PowerPath™,Active
