https://media.digikey.com/Renders/Texas%20Instr%20Renders/PAP-64-TQFP-Exp-Pad-Pkg_tmb.jpg,http://www.ti.com/lit/ds/symlink/tlk1501.pdf,296-10484-ND,TLK1501IRCP,Texas Instruments,IC TRANSCR 0.6-1.5GBPS 64HVQFP,525 - Immediate,$24.29000,1,Tray  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/64-TQFP_tmb.jpg,http://www.cel.com/pdf/datasheets/THC63LVD104C.pdf,THC63LVD104C-ND,THC63LVD104C,CEL,IC DESERIALIZER SNGL LVDS 64TQFP,974 - Immediate,$8.19000,1,Tray  Alternate Packaging,THine®,Active
