https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP_tmb.jpg,http://www.ti.com/lit/ds/symlink/ads7843.pdf,296-25901-2-ND,ADS7843E/2K5,Texas Instruments,IC SCREEN CNTRL 12BIT 16SSOP,2  500 - Immediate,$1.18800,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP_tmb.jpg,http://www.ti.com/lit/ds/symlink/ads7846.pdf,296-25903-2-ND,ADS7846E/2K5,Texas Instruments,IC SCREEN CNTRL 12BIT 16SSOP,2  500 - Immediate,$1.93116,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/16-TSSOP_tmb.jpg,http://www.ti.com/lit/ds/symlink/tsc2046.pdf,296-15049-2-ND,TSC2046IPWR,Texas Instruments,IC SCREEN CNTRL 12BIT 16TSSOP,2  500 - Immediate,$1.06920,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Analog%20Devices%20Renders/505;RU-16;RU;16_tmb.jpg,http://www.analog.com/media/en/technical-documentation/data-sheets/AD7843.pdf,AD7843ARUZ-REEL7TR-ND,AD7843ARUZ-REEL7,Analog Devices Inc.,IC SCREEN CNTRL 12BIT 16TSSOP,1  000 - Immediate,$1.62400,1  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/16-TSSOP_tmb.jpg,http://www.ti.com/lit/ds/symlink/ads7846.pdf,ADS7846N-ND,ADS7846N,Texas Instruments,IC SCREEN CNTRL 12BIT 16TSSOP,872 - Immediate,$4.62000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/48-TSSOP-DGG_tmb.jpg,http://www.ti.com/lit/ds/symlink/lm8300.pdf,LM8500IMT9B/NOPB-ND,LM8500IMT9B/NOPB,Texas Instruments,IC SCREEN CNTRL 10BIT 48TSSOP,0,$9.54039,-,Tube,-,Last Time Buy
https://media.digikey.com/Renders/STMicro%20Renders/16-QFN_tmb.jpg,https://media.digikey.com/pdf/Data%20Sheets/ST%20Microelectronics%20PDFS/STMPE811.pdf,497-8387-2-ND,STMPE811QTR,STMicroelectronics,IC SCREEN CNTRL 12BIT 16QFN,28  000 - Immediate,$0.99630,4  000,Tape & Reel (TR)  Alternate Packaging,S-Touch™,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/16-VQFN(exposed-pad)_tmb.jpg,http://www.ti.com/lit/ds/symlink/tsc2008.pdf,296-24240-2-ND,TSC2008IRGVT,Texas Instruments,IC SCREEN CNTRL 12BIT 16QFN,0  Standard Lead Time 12 Weeks,$3.40032,250,Tape & Reel (TR)  Alternate Packaging,-,Active
