Clock/Calendar,Leap Year   NVSRAM,56B,HH:MM:SS (24 hr),YY-MM-DD-dd,I²C   2-Wire Serial,4.5 V ~ 5.5 V,2.5 V ~ 3.5 V,100µA (Typ) @ 4.5V ~ 5.5V,-40°C ~ 85°C,Surface Mount,8-SOIC (0.154"   3.90mm Width),8-SO
Clock/Calendar,Alarm   Leap Year   Square Wave Output   Watchdog Timer,32B,HH:MM:SS (12/24 hr),YY-MM-DD-dd,SPI,3 V ~ 6 V,2.2 V ~ 6 V,20µA ~ 500µA @ 5V,-40°C ~ 85°C,Surface Mount,16-SOIC (0.295"   7.50mm Width),16-SOIC
