https://media.digikey.com/Renders/AMS%20Renders/16-QFN_tmb.jpg,https://media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/AS3935.pdf,AS3935-BQFTTR-ND,AS3935-BQFT,ams,IC SENSOR LIGHTNING MLPQ-16,4  000 - Immediate,$5.17440,1  000,-,Active,Lightning
https://media.digikey.com/Photos/Maxim%20Photos/MAX30105EFD+_tmb.jpg,https://datasheets.maximintegrated.com/en/ds/MAX30105.pdf,MAX30105EFD+-ND,MAX30105EFD+,Maxim Integrated,SENSOR OPTIC AIR QUAL 14-OESIP,766 - Immediate  364 - Factory Stock,$4.51000,1,-,Active,Air Quality Monitor
https://media.digikey.com/Renders/AMS%20Renders/16-QFN_tmb.jpg,https://media.digikey.com/pdf/Data%20Sheets/Austriamicrosystems%20PDFs/AS3935.pdf,AS3935-BQFTTR-ND,AS3935-BQFT,ams,IC SENSOR LIGHTNING MLPQ-16,4  000 - Immediate,$5.17440,1  000,-,Active,Lightning
