https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/RU-16_tmb.jpg,https://www.fairchildsemi.com/datasheets/FS/FSUSB22.pdf,FSUSB22MTCXFSTR-ND,FSUSB22MTCX,ON Semiconductor,IC USB SWITCH QUAD 2X1 16TSSOP,2  500 - Immediate  25  000 - Factory Stock,$0.40250,-,Tape & Reel (TR)  Alternate Packaging,-,Not For New Designs
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP_tmb.jpg,https://www.fairchildsemi.com/datasheets/FS/FSUSB22.pdf,FSUSB22QSCXTR-ND,FSUSB22QSCX,ON Semiconductor,IC USB SWITCH QUAD 2X1 16QSOP,0,$0.59570,-,Tape & Reel (TR)  Alternate Packaging,-,Not For New Designs
https://media.digikey.com/Renders/Texas%20Instr%20Renders/microPOWER-Series-10-TFSOP_tmb.jpg,http://www.ti.com/lit/ds/symlink/ts3usb30e.pdf,296-25495-2-ND,TS3USB30EDGSR,Texas Instruments,IC USB SWITCH SGL 1X2 10MSOP,0  Standard Lead Time 6 Weeks,$0.68600,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Toshiba%20Renders/8-SOP_tmb.jpg,https://toshiba.semicon-storage.com/info/docget.jsp?did=20217&prodName=TC7W53FU,TC7W53FULFTR-ND,TC7W53FU  LF,Toshiba Semiconductor and Storage,IC MUX/DEMUX 2:1 100OHM 8SSOP,0  Standard Lead Time 10 Weeks,$0.11385,3  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/RU-16_tmb.jpg,https://www.fairchildsemi.com/datasheets/FS/FSUSB22.pdf,FSUSB22MTCXFSTR-ND,FSUSB22MTCX,ON Semiconductor,IC USB SWITCH QUAD 2X1 16TSSOP,2  500 - Immediate  25  000 - Factory Stock,$0.40250,-,Tape & Reel (TR)  Alternate Packaging,-,Not For New Designs
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/16-SSOP_tmb.jpg,https://www.fairchildsemi.com/datasheets/FS/FSUSB22.pdf,FSUSB22QSCXTR-ND,FSUSB22QSCX,ON Semiconductor,IC USB SWITCH QUAD 2X1 16QSOP,0,$0.59570,-,Tape & Reel (TR)  Alternate Packaging,-,Not For New Designs
