https://media.digikey.com/Photos/Texas%20Instr%20Photos/ISO122JP_tmb.JPG,http://www.ti.com/lit/ds/symlink/iso122.pdf,ISO122JP-ND,ISO122JP,Texas Instruments,IC OPAMP ISOLATION 50KHZ 16DIP,845 - Immediate,$25.19000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/DIP16_SOT38-1%20Pkg_tmb.jpg,http://www.ti.com/lit/ds/symlink/rcv420.pdf,RCV420JP-ND,RCV420JP,Texas Instruments,IC OPAMP GP 150KHZ 16DIP,1  992 - Immediate,$9.73000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Analog%20Devices%20Renders/8SOIC_tmb.jpg,http://www.analog.com/media/en/technical-documentation/data-sheets/SSM2143.pdf,SSM2143SZ-ND,SSM2143SZ,Analog Devices Inc.,IC OPAMP AUDIO 7MHZ 8SOIC,1  764 - Factory Stock,Active,-,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Analog%20Devices%20Renders/8SOIC_tmb.jpg,http://www.analog.com/media/en/technical-documentation/data-sheets/SSM2143.pdf,SSM2143SZ-ND,SSM2143SZ,Analog Devices Inc.,IC OPAMP AUDIO 7MHZ 8SOIC,1  764 - Factory Stock,Active,-,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Analog%20Devices%20Renders/505;N-8;N  P;8_tmb.jpg,http://www.analog.com/media/en/technical-documentation/data-sheets/AD620.pdf,AD620ANZ-ND,AD620ANZ,Analog Devices Inc.,IC OPAMP INSTR 1MHZ 8DIP,3  209 - Immediate,$10.64000,1,Tube,-,Active
https://media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC_tmb.jpg,http://www.analog.com/media/en/technical-documentation/data-sheets/AD620.pdf,AD620ARZ-REELTR-ND,AD620ARZ-REEL,Analog Devices Inc.,IC OPAMP INSTR 1MHZ 8SOIC,2  500 - Immediate,$4.95300,2  500,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC_tmb.jpg,http://www.analog.com/media/en/technical-documentation/data-sheets/AD8571_8572_8574.pdf,AD8572ARZ-ND,AD8572ARZ,Analog Devices Inc.,IC OPAMP CHOPPER 1.5MHZ 8SOIC,3  255 - Immediate  2  156 - Factory Stock,$4.74000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Analog%20Devices%20Renders/8-SOIC_tmb.jpg,http://www.analog.com/media/en/technical-documentation/data-sheets/AD8628_8629_8630.pdf,AD8629ARZ-REEL7TR-ND,AD8629ARZ-REEL7,Analog Devices Inc.,IC OPAMP ZERO-DRIFT 2.5MHZ 8SOIC,9  000 - Immediate,$2.11400,1  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/14-DIP_tmb.jpg,http://www.ti.com/lit/ds/symlink/lm224.pdf,296-1391-5-ND,LM324N,Texas Instruments,IC OPAMP GP 1.2MHZ 14DIP,46  135 - Immediate,$0.52000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP_tmb.jpg,http://www.ti.com/lit/ds/symlink/opa134.pdf,296-36116-5-ND,OPA134PAG4,Texas Instruments,IC OPAMP AUDIO 8MHZ 8DIP,59 - Immediate,$2.95000,1,Tube  Alternate Packaging,SoundPlus™,Active
https://media.digikey.com/Renders/Silicon%20Labs%20Renders/8-SMD_tmb.jpg,https://docs.broadcom.com/docs/AV02-1289EN,516-1790-2-ND,HCPL-7840-500E,Broadcom Limited,IC OPAMP ISOLATION 100KHZ 8DIPGW,5  000 - Immediate,$3.49258,1  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/~~Pkg.Case%20or%20Series/8-DIP_tmb.jpg,https://docs.broadcom.com/docs/AV02-0410EN,516-1481-5-ND,HCPL-7800-000E,Broadcom Limited,IC OPAMP ISOLATION 100KHZ 8DIP,2  989 - Immediate,$9.75000,1,Tube,-,Active
https://media.digikey.com/Renders/Avago%20Tech%20Renders/16-SOIC_tmb.JPG,https://docs.broadcom.com/docs/AV02-1546EN,516-1691-5-ND,HCPL-788J-000E,Broadcom Limited,IC OP AMP ISOLATION 30KHZ 16SO,2  006 - Immediate,$8.48000,1,Tube,-,Active
https://media.digikey.com/Photos/Texas%20Instr%20Photos/ISO122JP_tmb.JPG,http://www.ti.com/lit/ds/symlink/iso122.pdf,ISO122P-ND,ISO122P,Texas Instruments,IC OPAMP ISOLATION 50KHZ 16DIP,292 - Immediate,$30.58000,1,Tube  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/DVA-28-PDSO%20Pkg_tmb.jpg,http://www.ti.com/lit/ds/symlink/iso124.pdf,296-37890-2-ND,ISO124U/1K,Texas Instruments,IC OPAMP ISOLATION 50KHZ 8SOIC,9  000 - Immediate,$11.73060,1  000,Tape & Reel (TR)  Alternate Packaging,-,Active
https://media.digikey.com/Renders/Texas%20Instr%20Renders/296;4093553-4;DCK;6_tmb.jpg,http://www.ti.com/lit/ds/symlink/ina210.pdf,296-23421-2-ND,INA213AIDCKT,Texas Instruments,IC CURRENT MONITOR 1% SC70-6,0  Standard Lead Time 13 Weeks,$1.01200,250,Tape & Reel (TR)  Alternate Packaging,-,Active
